carbon_source,exchange_id,reaction_id,reaction_name,subsystem,gpr,off_genes,n_off_genes,wt_flux,flag
Glucose,EX_glc__D_e,HDCEAtexi,Hexadecenoate transport via facilitated irreversible diffusion (extracellular to periplasm),Transport,b2344,b2344,1,0.0,applied
Glucose,EX_glc__D_e,HEXt2rpp,"Hexanoate transport via proton symport, reversible (periplasm)",Transport,b2223,b2223,1,0.0,applied
Glucose,EX_glc__D_e,SERD_D,D-serine deaminase,Amino acid metabolism,b2366,b2366,1,0.0,applied
Glucose,EX_glc__D_e,GGPTRCO,Gamma glutamyl putrescine oxidase,Oxidative phosphorylation,b1301,b1301,1,0.0,applied
Glucose,EX_glc__D_e,G6Pt6_2pp,Glucose-6-phosphate transport via phosphate antiport (periplasm),Transport,b3666,b3666,1,0.0,applied
Glucose,EX_glc__D_e,MALTHXtexi,Maltohexaose transport via diffusion (extracellular to periplasm) irreversible,Transport,b4036,b4036,1,0.0,applied
Glucose,EX_glc__D_e,TPRDCOAS,Triphosphoribosyl-dephospho-CoA synthase,Nucleotide metabolism,b0613,b0613,1,0.0,applied
Glucose,EX_glc__D_e,DHBS,"2,3-dihydroxybenzoate adenylate synthase",Other,b0594,b0594,1,0.0,applied
Glucose,EX_glc__D_e,MLTG5,Maltodextrin glucosidase (maltoheptaose),Other,b0403,b0403,1,0.0,applied
Glucose,EX_glc__D_e,GPDDA3,Glycerophosphodiester phosphodiesterase (Glycerophosphoserine),Amino acid metabolism,b3449,b3449,1,0.0,applied
Glucose,EX_glc__D_e,DSBGGT,DsbG:glutathione thiotransferase,Oxidative stress,b0604,b0604,1,0.0,applied
Glucose,EX_glc__D_e,F6Pt6_2pp,Fructose-6-phosphate transport via phosphate antiport (periplasm),Transport,b3666,b3666,1,0.0,applied
Glucose,EX_glc__D_e,GAM6Pt6_2pp,D-Glucosamine 6-phosphate transport via phosphate antiport (periplasm),Transport,b3666,b3666,1,0.0,applied
Glucose,EX_glc__D_e,CFAS160E,"Cyclopropane fatty acid synthase (Phosphatidylethanolamine, n-C16:0)",Fatty acid metabolism,b1661,b1661,1,0.0,applied
Glucose,EX_glc__D_e,CFAS180E,"Cyclopropane fatty acid synthase (Phosphatidylethanolamine, n-C18:0)",Fatty acid metabolism,b1661,b1661,1,0.0,applied
Glucose,EX_glc__D_e,CFAS180G,"Cyclopropane fatty acid synthase (Phosphatidylglycerol, n-C18:0)",Fatty acid metabolism,b1661,b1661,1,0.0,applied
Glucose,EX_glc__D_e,5DGLCNt2rpp,"5-Dehydro-D-gluconate transport via proton symport, reversible (periplasm)",Transport,b4265,b4265,1,0.0,applied
Glucose,EX_glc__D_e,GALCTNt2pp,D-galactonate transport via proton symport (periplasm),Transport,b3691,b3691,1,0.0,applied
Glucose,EX_glc__D_e,CTBTCAL2,Crotonobetaine-CoA Ligase,TCA cycle,b0037,b0037,1,0.0,applied
Glucose,EX_glc__D_e,PPAt4pp,Na+/Propionate symporter (periplasm),Transport,b1015,b1015,1,0.0,applied
Glucose,EX_glc__D_e,OROTt2_2pp,Orotate transport via proton symport (2 H) (periplasm),Transport,b3528,b3528,1,0.0,applied
Glucose,EX_glc__D_e,MALDt2_2pp,D-Malate transport via proton symport (2 H) (periplasm),Transport,b3528,b3528,1,0.0,applied
Glucose,EX_glc__D_e,CRNDCAL2,D-Carnitine-CoA Ligase,Other,b0037,b0037,1,0.0,applied
Glucose,EX_glc__D_e,CRNCAL2,Carnitine-CoA Ligase,Other,b0037,b0037,1,0.0,applied
Glucose,EX_glc__D_e,FRULYSE,Fructoselysine 3-epimerase,Amino acid metabolism,b4474,b4474,1,0.0,applied
Glucose,EX_glc__D_e,FRULYSt2pp,Fructoselysine transport via proton symport (periplasm),Transport,b3370,b3370,1,0.0,applied
Glucose,EX_glc__D_e,PSCLYSt2pp,Psicoselysine transport via proton symport (periplasm),Transport,b3370,b3370,1,0.0,applied
Glucose,EX_glc__D_e,OXCDC,Oxalyl-CoA decarboxylase,Other,b2373,b2373,1,0.0,applied
Glucose,EX_glc__D_e,GALCTLO,L-galactonate oxidoreductase,Sugar catabolism,b4358,b4358,1,0.0,applied
Glucose,EX_glc__D_e,3AMACHYD,3-aminoacrylate hydrolase,Amino acid metabolism,b1009,b1009,1,0.0,applied
Glucose,EX_glc__D_e,LDGUNPD,Linear diguanylate phosphodiesterase,Nucleotide metabolism,b1285,b1285,1,0.0,applied
Glucose,EX_glc__D_e,BMOCOS,Bis-molybdenum cofactor synthase,Other,b0827,b0827,1,0.0,applied
Glucose,EX_glc__D_e,BWCOS,Tungsten bispterin cofactor synthase,Other,b0827,b0827,1,0.0,applied
Glucose,EX_glc__D_e,FESR,Iron-sulfur cluster repair,Iron acquisition,b4209,b4209,1,0.0,applied
Glucose,EX_glc__D_e,FOMETRi,Aminomethyltransferase,Amino acid metabolism,b2912,b2912,1,0.0,applied
Glucose,EX_glc__D_e,MPTSS,Molybdopterin synthase sulfurylase,Cofactor biosynthesis,b0826,b0826,1,0.0,applied
Glucose,EX_glc__D_e,ALDD19xr,"Aldehyde dehydrogenase (phenylacetaldehyde, NAD)",Other,b1385,b1385,1,0.0,applied
Glucose,EX_glc__D_e,WCOS,Tungsten pterin cofactor synthase,Other,b0827,b0827,1,0.0,applied
Glucose,EX_glc__D_e,URACPAH,Peroxyureidoacrylate hydrolase,Other,b1011,b1011,1,0.0,applied
Glucose,EX_glc__D_e,FE3DHBZS3R,"Fe(III)-(2,3-dihydroxybenzoylserine)3 reductase via NADPH",Amino acid metabolism,b3070,b3070,1,0.0,applied
Glucose,EX_glc__D_e,AP4AS,Ap4A synthetase,Other,b4129,b4129,1,0.0,applied
Glucose,EX_glc__D_e,ALLTAMH2,Allantoate amidinohydrolase,Other,b0516,b0516,1,0.0,applied
Glucose,EX_glc__D_e,POAACR,Peroxyaminoacrylate reductase,Amino acid metabolism,b1010,b1010,1,0.0,applied
Glucose,EX_glc__D_e,FEENTERES,Enterochelin Esterase (Fe containing),Other,b0585,b0585,1,0.0,applied
Glucose,EX_glc__D_e,FEENTERR4,Fe-enterobactin reduction via nadph,Iron acquisition,b3070,b3070,1,0.0,applied
Glucose,EX_glc__D_e,TARTt2_3pp,D-tartrate transport via proton symport (3 H) (periplasm),Transport,b4123,b4123,1,0.0,applied
Glucose,EX_glc__D_e,SUCTARTtpp,Succinate:D-tartrate antiporter (periplasm),Transport,b4123,b4123,1,0.0,applied
Glucose,EX_glc__D_e,SQVOSI,Sulfoquinovose isomerase,Other,b3880,b3880,1,0.0,applied
Glucose,EX_glc__D_e,6D6SPA,6-deoxy-6-sulfofructose-1-phosphate aldolase,Inorganic ion,b3881,b3881,1,0.0,applied
Glucose,EX_glc__D_e,GHBDHx,Gamma-hydroxybutyrate dehydrogenase (NADH),Other,b3882,b3882,1,0.0,applied
Glucose,EX_glc__D_e,SHGO,S-2-hydroxyglutarate oxidase,Oxidative phosphorylation,b2660,b2660,1,0.0,applied
Glucose,EX_glc__D_e,ACOXT,Acetyl-CoA:oxalate CoA-transferase,Other,b2371,b2371,1,0.0,applied
Glucose,EX_glc__D_e,CHOLATEtpp,Cholate transport via proton antiport,Transport,b4337,b4337,1,0.0,applied
Glucose,EX_glc__D_e,DC6PDA,Chito-oligosaccharide mono-deacetylase,Other,b1733,b1733,1,0.0,applied
Glucose,EX_glc__D_e,5DGLCNR,5-dehydro-D-gluconate reductase,Sugar catabolism,b4266,b4266,1,0.0,applied
Glucose,EX_glc__D_e,LCTStpp,Lactose transport via proton symport (periplasm),Transport,b0343,b0343,1,0.0,applied
Glucose,EX_glc__D_e,RU5PP,Ribulose-5-Phosphate Phosphatase,Inorganic ion,b2293,b2293,1,0.0,applied
Glucose,EX_glc__D_e,6D6SFK,6-deoxy-6-sulfofructose kinase,Other,b3883,b3883,1,0.0,applied
Glucose,EX_glc__D_e,3SLAR,3-sulfolactaldehyde reductase,Other,b3882,b3882,1,0.0,applied
Glucose,EX_glc__D_e,CPL,Carbon-phosphorous lyase,Other,b4098,b4098,1,0.0,applied
Glucose,EX_glc__D_e,FE3DCITR5,Ferric-dicitrate reductase via nadph,Other,b3070,b3070,1,0.0,applied
Glucose,EX_glc__D_e,PSURIK,Pseudouridine kinase,Nucleotide metabolism,b2166,b2166,1,0.0,applied
Glucose,EX_glc__D_e,SERtpp,L-serine export via facilitated transport,Transport,b1533,b1533,1,0.0,applied
Glucose,EX_glc__D_e,AMPNTAT,Aminoalkylphosphonate N-acetyltransferase,Amino acid metabolism,b4093,b4093,1,0.0,applied
Glucose,EX_glc__D_e,RPNTPH,RPnTP hydrolase,Other,b4095,b4095,1,0.0,applied
Glucose,EX_glc__D_e,PRCPD,"5-phospho-?-D-ribosyl 1,2-cyclic phosphate phosphodiesterase",Inorganic ion,b4092,b4092,1,0.0,applied
Glucose,EX_glc__D_e,PROD3,Proline dehydrogenase (q8),Amino acid metabolism,b1014,b1014,1,0.0,applied
Glucose,EX_glc__D_e,ACP1p,Acid phosphatase (FMN),Other,b0383,b0383,1,0.0,applied
Glucose,EX_glc__D_e,MC6PH,Monoacetylchitobiose-6-phosphate hydrolase,Inorganic ion,b1734,b1734,1,0.0,applied
Glucose,EX_glc__D_e,FORCT,Formyl-CoA Transferase,Other,b2374,b2374,1,0.0,applied
Glucose,EX_glc__D_e,MOCOS,Molybdenum cofactor synthase,Other,b0827,b0827,1,0.0,applied
Glucose,EX_glc__D_e,I4FE4SR,ISC [4Fe-4S] Reduction,Other,b2529,b2529,1,0.00018,applied
Glucose,EX_glc__D_e,AI2K,Autoinducer-2 kinase,Other,b1511,b1511,1,0.00031,applied
Glucose,EX_glc__D_e,PAI2T,"3-hydroxy-2,4-pentadione 5-phosphate thiolase",Inorganic ion,b1517,b1517,1,0.00031,applied
Glucose,EX_glc__D_e,PPM,Phosphopentomutase,Other,b4383,b4383,1,-0.00047,applied
Glucose,EX_glc__D_e,PUNP1,Purine-nucleoside phosphorylase (Adenosine),Nucleotide metabolism,b4384,b4384,1,-0.00047,applied
Glucose,EX_glc__D_e,ACt4pp,Na+/Acetate symport (periplasm),Transport,b4067,b4067,1,0.0036,applied
Glucose,EX_glc__D_e,TRPAS2,Tryptophanase (L-tryptophan),Amino acid metabolism,b3708,b3708,1,-0.03935,applied
Glucose,EX_glc__D_e,GTHOr,Glutathione oxidoreductase,Oxidative stress,b3500,b3500,1,0.17134,applied
Glucose,EX_glc__D_e,GLCtex_copy1,Glucose transport via diffusion (extracellular to periplasm),Transport,b4036,b4036,1,10.0,applied
Glucose,EX_glc__D_e,HBZOPT,Hydroxybenzoate octaprenyltransferase,Other,b4040,b4040,1,0.00015,relaxed_FlagB
Glucose,EX_glc__D_e,SHCHD2,Sirohydrochlorin dehydrogenase (NAD),Other,b3368,b3368,1,0.00015,relaxed_FlagB
Glucose,EX_glc__D_e,SHCHF,Sirohydrochlorin ferrochelatase,Other,b3368,b3368,1,0.00015,relaxed_FlagB
Glucose,EX_glc__D_e,UPP3MT,Uroporphyrinogen methyltransferase,Cofactor biosynthesis,b3368,b3368,1,0.00015,relaxed_FlagB
Glucose,EX_glc__D_e,ASPO5,L-aspartate oxidase,Oxidative phosphorylation,b2574,b2574,1,0.00158,relaxed_FlagB
Glucose,EX_glc__D_e,BPNT,"3',5'-bisphosphate nucleotidase",Inorganic ion,b4214,b4214,1,0.17134,relaxed_FlagB
Glucose,EX_glc__D_e,GLNS,Glutamine synthetase,Other,b3870,b3870,1,1.08449,relaxed_FlagB
D-Fructose,EX_fru_e,ACS,Acetyl-CoA synthetase,Glyoxylate/Acetate,b4069,b4069,1,0.0,applied
D-Fructose,EX_fru_e,RBK,Ribokinase,Other,b3752,b3752,1,0.0,applied
D-Fructose,EX_fru_e,GLYK,Glycerol kinase,Other,b3926,b3926,1,0.0,applied
D-Fructose,EX_fru_e,CDPPH,CDP phosphohydrolase,Other,b3614,b3614,1,0.0,applied
D-Fructose,EX_fru_e,NDP7,Nucleoside diphosphatase  UDP,Nucleotide metabolism,b3614,b3614,1,0.0,applied
D-Fructose,EX_fru_e,GTHOr,Glutathione oxidoreductase,Oxidative stress,b3500,b3500,1,0.0,applied
D-Fructose,EX_fru_e,POX,Pyruvate oxidase,Oxidative phosphorylation,b0871,b0871,1,0.0,applied
D-Fructose,EX_fru_e,TMDPP,Thymidine phosphorylase,Nucleotide metabolism,b4382,b4382,1,0.0,applied
D-Fructose,EX_fru_e,PPS,Phosphoenolpyruvate synthase,Other,b1702,b1702,1,0.0,applied
D-Fructose,EX_fru_e,PUNP2,Purine-nucleoside phosphorylase (Deoxyadenosine),Nucleotide metabolism,b4384,b4384,1,0.0,applied
D-Fructose,EX_fru_e,PUNP7,Purine-nucleoside phosphorylase (Xanthosine),Nucleotide metabolism,b2407,b2407,1,0.0,applied
D-Fructose,EX_fru_e,G6PDA,Glucosamine-6-phosphate deaminase,Inorganic ion,b0678,b0678,1,0.0,applied
D-Fructose,EX_fru_e,RMI,L-rhamnose isomerase,Sugar catabolism,b3903,b3903,1,0.0,applied
D-Fructose,EX_fru_e,EDD,6-phosphogluconate dehydratase,Sugar catabolism,b1851,b1851,1,0.0,applied
D-Fructose,EX_fru_e,DHBD,"2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase",Other,b0596,b0596,1,0.0,applied
D-Fructose,EX_fru_e,ICHORT,Isochorismatase,Other,b0595,b0595,1,0.0,applied
D-Fructose,EX_fru_e,RBK_L1,L-ribulokinase (L-ribulose),Other,b0063,b0063,1,0.0,applied
D-Fructose,EX_fru_e,GLCRAL,5-dehydro-4-deoxyglucarate aldolase,Other,b3126,b3126,1,0.0,applied
D-Fructose,EX_fru_e,ARGDC,Arginine decarboxylase,Amino acid metabolism,b4117,b4117,1,0.0,applied
D-Fructose,EX_fru_e,UGLT,UDPglucose--hexose-1-phosphate uridylyltransferase,Inorganic ion,b0758,b0758,1,0.0,applied
D-Fructose,EX_fru_e,MNNH,D-mannonate hydrolyase,Other,b4322,b4322,1,0.0,applied
D-Fructose,EX_fru_e,DDGLK,2-dehydro-3-deoxygluconokinase,Other,b3526,b3526,1,0.0,applied
D-Fructose,EX_fru_e,XYLI2,Xylose isomerase,Sugar catabolism,b3565,b3565,1,0.0,applied
D-Fructose,EX_fru_e,ICL,Isocitrate lyase,TCA cycle,b4015,b4015,1,0.0,applied
D-Fructose,EX_fru_e,UDPG4E,UDPglucose 4-epimerase,Other,b0759,b0759,1,0.0,applied
D-Fructose,EX_fru_e,LACZ,B-galactosidase,Other,b0344,b0344,1,0.0,applied
D-Fructose,EX_fru_e,TRE6PH,Trehalose-6-phosphate hydrolase,Inorganic ion,b4239,b4239,1,0.0,applied
D-Fructose,EX_fru_e,XYLI1,Xylose isomerase,Sugar catabolism,b3565,b3565,1,0.0,applied
D-Fructose,EX_fru_e,ICHORS_copy1,Isochorismate synthase,Other,b0593,b0593,1,0.0,applied
D-Fructose,EX_fru_e,DHPPD,"2,3-dihydroxyphenylpropionate dehydrogenase",Other,b2541,b2541,1,0.0,applied
D-Fructose,EX_fru_e,DHCIND,"2,3-dihydroxycinnamate dehydrogenase",Other,b2541,b2541,1,0.0,applied
D-Fructose,EX_fru_e,LCARS,"Lacaldehyde reductase (S-propane-1,2-diol forming)",Other,b2799,b2799,1,0.0,applied
D-Fructose,EX_fru_e,RMPA,Rhamnulose-1-phosphate aldolase,Inorganic ion,b3902,b3902,1,0.0,applied
D-Fructose,EX_fru_e,GLTPD,Galactitol-1-phosphate dehydrogenase,Inorganic ion,b2091,b2091,1,0.0,applied
D-Fructose,EX_fru_e,MANAO,Mannonate oxidoreductase,Other,b4323,b4323,1,0.0,applied
D-Fructose,EX_fru_e,DDPGALA,2-dehydro-3-deoxy-6-phosphogalactonate aldolase,Sugar catabolism,b4477,b4477,1,0.0,applied
D-Fructose,EX_fru_e,GLYAT,Glycine C-acetyltransferase,Amino acid metabolism,b3617,b3617,1,0.0,applied
D-Fructose,EX_fru_e,CRNBTCT,Gamma-butyrobetainyl-CoA: carnitine CoA transferase,Other,b0038,b0038,1,0.0,applied
D-Fructose,EX_fru_e,CRNCBCT,Crotonobetainyl-CoA: carnitine CoA transferase,Other,b0038,b0038,1,0.0,applied
D-Fructose,EX_fru_e,CRNCDH,Carnityl-CoA dehydratse,Other,b0036,b0036,1,0.0,applied
D-Fructose,EX_fru_e,IDOND,L-idonate 5-dehydrogenase,Other,b4267,b4267,1,0.0,applied
D-Fructose,EX_fru_e,IDOND2,L-indonate 5-dehydrogenase (NADP),Other,b4267,b4267,1,0.0,applied
D-Fructose,EX_fru_e,ADA,Adenosine deaminase,Other,b1623,b1623,1,0.0,applied
D-Fructose,EX_fru_e,DADA,Deoxyadenosine deaminase,Other,b1623,b1623,1,0.0,applied
D-Fructose,EX_fru_e,AGDC,N-acetylglucosamine-6-phosphate deacetylase,Inorganic ion,b0677,b0677,1,0.0,applied
D-Fructose,EX_fru_e,AST,Arginine succinyltransferase,Amino acid metabolism,b1747,b1747,1,0.0,applied
D-Fructose,EX_fru_e,SGDS,Succinylglutamate desuccinylase,Other,b1744,b1744,1,0.0,applied
D-Fructose,EX_fru_e,CYNTAH,Cyanate aminohydrolase,Amino acid metabolism,b0340,b0340,1,0.0,applied
D-Fructose,EX_fru_e,DOGULNR,"2,3 dioxo-L-gulonate reductase",Other,b3575,b3575,1,0.0,applied
D-Fructose,EX_fru_e,TRE6PP,Trehalose-phosphatase,Other,b1897,b1897,1,0.0,applied
D-Fructose,EX_fru_e,MLTG3,Maltodextrin glucosidase (maltopentaose),Other,b0403,b0403,1,0.0,applied
D-Fructose,EX_fru_e,ARAI,L-arabinose isomerase,Sugar catabolism,b0062,b0062,1,0.0,applied
D-Fructose,EX_fru_e,M1PD,Mannitol-1-phosphate 5-dehydrogenase,Sugar catabolism,b3600,b3600,1,0.0,applied
D-Fructose,EX_fru_e,GALS3,A-galactosidase (melibiose),Other,b4119,b4119,1,0.0,applied
D-Fructose,EX_fru_e,FCI,L-fucose isomerase,Sugar catabolism,b2802,b2802,1,0.0,applied
D-Fructose,EX_fru_e,FCLK,L-fuculokinase,Other,b2803,b2803,1,0.0,applied
D-Fructose,EX_fru_e,OP4ENH,2-oxopent-4-enoate hydratase,Other,b0350,b0350,1,0.0,applied
D-Fructose,EX_fru_e,HOPNTAL,4-hydroxy-2-oxopentanoate aldolase,Other,b0352,b0352,1,0.0,applied
D-Fructose,EX_fru_e,3HPPPNH,3-(3-hydroxy-phenyl)propionate hydroxylase,Other,b0347,b0347,1,0.0,applied
D-Fructose,EX_fru_e,ASCBPL,L-ascorbate 6-phosphate lactonase,Inorganic ion,b4192,b4192,1,0.0,applied
D-Fructose,EX_fru_e,ACBIPGT,Adenosyl cobinamide phosphate guanyltransferase,Inorganic ion,b1993,b1993,1,0.0,applied
D-Fructose,EX_fru_e,ADOCBLS,Adenosylcobalamin 5'-phosphate synthase,Cofactor biosynthesis,b1992,b1992,1,0.0,applied
D-Fructose,EX_fru_e,ADOCBIK,Adenosyl cobinamide kinase,Other,b1993,b1993,1,0.0,applied
D-Fructose,EX_fru_e,HPPPNDO,"2,3-dihydroxypheylpropionate 1,2-dioxygenase",Other,b0348,b0348,1,0.0,applied
D-Fructose,EX_fru_e,MCITL2,Methylisocitrate lyase,TCA cycle,b0331,b0331,1,0.0,applied
D-Fructose,EX_fru_e,DXYLK,1-Deoxy-D-xylulose kinase,Other,b3564,b3564,1,0.0,applied
D-Fructose,EX_fru_e,SOTA,Succinylornithine transaminase,Other,b1748,b1748,1,0.0,applied
D-Fructose,EX_fru_e,DHCINDO,"2,3-dihydroxycinnamate 1,2-dioxygenase",Other,b0348,b0348,1,0.0,applied
D-Fructose,EX_fru_e,SGSAD,Succinylglutamic semialdehyde dehydrogenase,Other,b1746,b1746,1,0.0,applied
D-Fructose,EX_fru_e,HKNDDH,"2-hydroxy-6-ketonona-2,4-dienedioic acid hydrolase",Other,b0349,b0349,1,0.0,applied
D-Fructose,EX_fru_e,HKNTDH,2-hydroxy-6-ketononotrienedioate hydrolase,Other,b0349,b0349,1,0.0,applied
D-Fructose,EX_fru_e,GLYCK2,Glycerate kinase,Other,b3124,b3124,1,0.0,applied
D-Fructose,EX_fru_e,ENTCS,Enterochelin synthase,Other,b0583,b0583,1,0.0,applied
D-Fructose,EX_fru_e,MANPGH,2-O-alpha-mannosyl-6-phosphate-D-glycerate hydrolase,Inorganic ion,b0732,b0732,1,0.0,applied
D-Fructose,EX_fru_e,ACM6PH,N-acetylmuramate 6-phosphate hydrolase,Inorganic ion,b2428,b2428,1,0.0,applied
D-Fructose,EX_fru_e,ADNCYC,Adenylate cyclase,Other,b3806,b3806,1,0.0,applied
D-Fructose,EX_fru_e,MCITS,2-methylcitrate synthase,TCA cycle,b0333,b0333,1,0.0,applied
D-Fructose,EX_fru_e,TAUDO,Taurine dioxygenase,Other,b0368,b0368,1,0.0,applied
D-Fructose,EX_fru_e,PPM2,Phosphopentomutase 2 (deoxyribose),Nucleotide metabolism,b4383,b4383,1,0.0,applied
D-Fructose,EX_fru_e,MLTG2,Maltodextrin glucosidase (maltotetraose),Other,b0403,b0403,1,0.0,applied
D-Fructose,EX_fru_e,MLTG1,Maltodextrin glucosidase (maltotriose),Other,b0403,b0403,1,0.0,applied
D-Fructose,EX_fru_e,AMALT3,Amylomaltase (maltopentaose),Other,b3416,b3416,1,0.0,applied
D-Fructose,EX_fru_e,MLTP3,Maltodextrin phosphorylase (maltoheptaose),Other,b3417,b3417,1,0.0,applied
D-Fructose,EX_fru_e,DDGALK,2-dehydro-3-deoxygalactonokinase,Other,b3693,b3693,1,0.0,applied
D-Fructose,EX_fru_e,AMALT1,Amylomaltase (maltotriose),Other,b3416,b3416,1,0.0,applied
D-Fructose,EX_fru_e,MLTP2,Maltodextrin phosphorylase (maltohexaose),Other,b3417,b3417,1,0.0,applied
D-Fructose,EX_fru_e,3HCINNMH,3-hydroxycinnamate hydroxylase,Other,b0347,b0347,1,0.0,applied
D-Fructose,EX_fru_e,XYLt2pp,D-xylose transport in via proton symport (periplasm),Transport,b4031,b4031,1,0.0,applied
D-Fructose,EX_fru_e,SPODMpp,Superoxide dismutase,Oxidative stress,b1646,b1646,1,0.0,applied
D-Fructose,EX_fru_e,PHYTSpp,Phytase (periplasm),Other,b0980,b0980,1,0.0,applied
D-Fructose,EX_fru_e,PPTHpp,Phosphonate hydrogenase (periplasm),Other,b0383,b0383,1,0.0,applied
D-Fructose,EX_fru_e,NTP3pp,Nucleoside-triphosphatase (GTP) (periplasm),Nucleotide metabolism,b0980,b0980,1,0.0,applied
D-Fructose,EX_fru_e,THMDt2pp_copy2,Thymidine transport in via proton symport (periplasm),Transport,b2406,b2406,1,0.0,applied
D-Fructose,EX_fru_e,URIt2pp_copy2,Uridine transport in via proton symport (periplasm),Transport,b2406,b2406,1,0.0,applied
D-Fructose,EX_fru_e,XTSNt2rpp,Xanthosine transport via proton symport (periplasm),Transport,b2406,b2406,1,0.0,applied
D-Fructose,EX_fru_e,FDMO,FMNH2-dependent monooxygenase,Other,b0935,b0935,1,0.0,applied
D-Fructose,EX_fru_e,ACACt2pp,Acetoacetate transport via proton symport  (periplasm),Transport,b2223,b2223,1,0.0,applied
D-Fructose,EX_fru_e,TRE6PS,"Alpha,alpha-trehalose-phosphate synthase (UDP-forming)",Inorganic ion,b1896,b1896,1,0.0,applied
D-Fructose,EX_fru_e,DRPA,Deoxyribose-phosphate aldolase,Nucleotide metabolism,b4381,b4381,1,0.0,applied
D-Fructose,EX_fru_e,TREH,"Alpha,alpha-trehalase",Other,b3519,b3519,1,0.0,applied
D-Fructose,EX_fru_e,ADNt2pp_copy2,Adenosine transport in via proton symport (periplasm),Transport,b2406,b2406,1,0.0,applied
D-Fructose,EX_fru_e,ARGAGMt7pp,Arginine/agmatine antiport (periplasm),Transport,b4115,b4115,1,0.0,applied
D-Fructose,EX_fru_e,ASPt2_2pp,Aspartate transport via proton symport (2 H) (periplasm),Transport,b3528,b3528,1,0.0,applied
D-Fructose,EX_fru_e,MALTtexi,MaltoseMaltotriose transport via diffusion (extracellular to periplasm) irreversible,Transport,b4036,b4036,1,0.0,applied
D-Fructose,EX_fru_e,CITt7pp,Citrate transport via succinate antiport (periplasm),Transport,b0612,b0612,1,0.0,applied
D-Fructose,EX_fru_e,CRNt7pp,Carnitine/butyrobetaine antiporter (periplasm),Transport,b0040,b0040,1,0.0,applied
D-Fructose,EX_fru_e,GLCtex_copy1,Glucose transport via diffusion (extracellular to periplasm),Transport,b4036,b4036,1,0.0,applied
D-Fructose,EX_fru_e,FUCtpp,L-fucose transport via proton symport (periplasm),Transport,b2801,b2801,1,0.0,applied
D-Fructose,EX_fru_e,FUMt2_2pp,Fumarate transport via proton symport (2 H) (periplasm),Transport,b3528,b3528,1,0.0,applied
D-Fructose,EX_fru_e,CYNTt2pp,Cyanate transport via proton symport (periplasm),Transport,b0341,b0341,1,0.0,applied
D-Fructose,EX_fru_e,TREHpp,"Alpha,alpha-trehalase (periplasm)",Other,b1197,b1197,1,0.0,applied
D-Fructose,EX_fru_e,CYTDt2pp_copy2,Cytidine transport in via proton symport (periplasm),Transport,b2406,b2406,1,0.0,applied
D-Fructose,EX_fru_e,DDGLCNt2rpp,"2-dehydro-3-deoxy-D-gluconate transport via proton symport, reversible (periplasm)",Transport,b3909,b3909,1,0.0,applied
D-Fructose,EX_fru_e,MALTTRtexi,Maltotriose transport via diffusion (extracellular to periplasm) irreversible,Transport,b4036,b4036,1,0.0,applied
D-Fructose,EX_fru_e,MALTTTRtexi,MaltotetraoseMaltotriose transport via diffusion (extracellular to periplasm) irreversible,Transport,b4036,b4036,1,0.0,applied
D-Fructose,EX_fru_e,MALTPTtexi,MaltopentaoseMaltotriose transport via diffusion (extracellular to periplasm) irreversible,Transport,b4036,b4036,1,0.0,applied
D-Fructose,EX_fru_e,ASPO3,L-aspartate oxidase,Oxidative phosphorylation,b2574,b2574,1,0.0,applied
D-Fructose,EX_fru_e,ASPO5,L-aspartate oxidase,Oxidative phosphorylation,b2574,b2574,1,0.0,applied
D-Fructose,EX_fru_e,ASPO6,L-aspartate oxidase,Oxidative phosphorylation,b2574,b2574,1,0.0,applied
D-Fructose,EX_fru_e,GLYOX3,Glyoxalase III,Other,b1967,b1967,1,0.0,applied
D-Fructose,EX_fru_e,FDMO3,FMNH2-dependent monooxygenase (ethanesulfonate),Other,b0935,b0935,1,0.0,applied
D-Fructose,EX_fru_e,FDMO4,FMNH2-dependent monooxygenase (butanesulfonate),Other,b0935,b0935,1,0.0,applied
D-Fructose,EX_fru_e,ENTERES,Enterochelin Esterase,Other,b0585,b0585,1,0.0,applied
D-Fructose,EX_fru_e,LYXI,Lyxose isomerase,Other,b3903,b3903,1,0.0,applied
D-Fructose,EX_fru_e,BUTt2rpp,"Butyrate transport via proton symport, reversible (periplasm)",Transport,b2223,b2223,1,0.0,applied
D-Fructose,EX_fru_e,CADVtpp,Lysine/Cadaverine antiporter (periplasm),Transport,b4132,b4132,1,0.0,applied
D-Fructose,EX_fru_e,LADGMDH,L-alanyl-gamma-D-glutamyl-meso-diaminopimelate hydrolase,Amino acid metabolism,b1326,b1326,1,0.0,applied
D-Fructose,EX_fru_e,ALAGLUE,L-alanyl-gamma-glutamate epimerase,Other,b1325,b1325,1,0.0,applied
D-Fructose,EX_fru_e,GGGABAH,Gamma-glutamyl-gamma-aminobutyric acid hydrolase,Amino acid metabolism,b1298,b1298,1,0.0,applied
