substrate,gene1,gene2,gene1_name,gene2_name,ko_type,wt_growth
L-Malic Acid,b2551,b2913,glyA,serA,double,0.4051
L-Malic Acid,b1096,b4039,pabC,ubiC,double,0.4051
L-Malic Acid,b3117,b3772,tdcB,ilvA,double,0.4051
L-Malic Acid,b0452,b0954,tesB,fabA,double,0.4051
L-Malic Acid,b1702,b3403,ppsA,pck,double,0.4051
L-Malic Acid,b0033,b0521,carB,ybcF,double,0.4051
L-Malic Acid,b3386,b4025,rpe,pgi,double,0.4051
L-Malic Acid,b1090,b4041,plsX,plsB,double,0.4051
L-Malic Acid,b2508,b2868,guaB,xdhC,double,0.4051
L-Malic Acid,b0048,b1606,folA,folM,double,0.4051
L-Malic Acid,b1761,b3212,gdhA,gltB,double,0.4051
L-Malic Acid,b0954,b3846,fabA,fadB,double,0.4051
L-Malic Acid,b0764,b2423,modB,cysW,double,0.4051
L-Malic Acid,b2414,b2421,cysK,cysM,double,0.4051
L-Malic Acid,b0764,b2424,modB,cysU,double,0.4051
L-Malic Acid,b0273,b4254,argF,argI,double,0.4051
L-Malic Acid,b0763,b2423,modA,cysW,double,0.4051
L-Malic Acid,b2508,b2866,guaB,xdhA,double,0.4051
L-Malic Acid,b1692,b3281,ydiB,aroE,double,0.4051
L-Malic Acid,b0765,b2423,modC,cysW,double,0.4051
L-Malic Acid,b2029,b3386,gnd,rpe,double,0.4051
L-Malic Acid,b2234,b4238,nrdA,nrdD,double,0.4051
L-Malic Acid,b0763,b2422,modA,cysA,double,0.4051
L-Malic Acid,b0870,b2551,ltaE,glyA,double,0.4051
L-Malic Acid,b3059,b4041,plsY,plsB,double,0.4051
L-Malic Acid,b0155,b1592,clcA,clcB,double,0.4051
L-Malic Acid,b2465,b2935,tktB,tktA,double,0.4051
L-Malic Acid,b0073,b1800,leuB,dmlA,double,0.4051
L-Malic Acid,b0907,b2551,serC,glyA,double,0.4051
L-Malic Acid,b0002,b3940,thrA,metL,double,0.4051
L-Malic Acid,b0238,b2508,gpt,guaB,double,0.4051
L-Malic Acid,b0870,b0907,ltaE,serC,double,0.4051
L-Malic Acid,b0674,b3744,asnB,asnA,double,0.4051
L-Malic Acid,b0077,b3671,ilvI,ilvB,double,0.4051
L-Malic Acid,b0765,b2424,modC,cysU,double,0.4051
L-Malic Acid,b0763,b2424,modA,cysU,double,0.4051
L-Malic Acid,b0844,b3812,ybjI,yigB,double,0.4051
L-Malic Acid,b0171,b0910,pyrH,cmk,double,0.4051
L-Malic Acid,b0126,b0339,can,cynT,double,0.4051
L-Malic Acid,b1190,b4053,dadX,alr,double,0.4051
L-Malic Acid,b0684,b2895,fldA,fldB,double,0.4051
L-Malic Acid,b1378,b3924,pfo,fpr,double,0.4051
L-Malic Acid,b0078,b3671,ilvH,ilvB,double,0.4051
L-Malic Acid,b0032,b0521,carA,ybcF,double,0.4051
L-Malic Acid,b0118,b1276,acnB,acnA,double,0.4051
L-Malic Acid,b1849,b2500,purT,purN,double,0.4051
L-Malic Acid,b0870,b2320,ltaE,pdxB,double,0.4051
L-Malic Acid,b0764,b2422,modB,cysA,double,0.4051
L-Malic Acid,b1852,b3386,zwf,rpe,double,0.4051
L-Malic Acid,b0954,b2836,fabA,aas,double,0.4051
L-Malic Acid,b0767,b3386,pgl,rpe,double,0.4051
L-Malic Acid,b0149,b3396,mrcB,mrcA,double,0.4051
L-Malic Acid,b0099,b1865,mutT,nudB,double,0.4051
L-Malic Acid,b2551,b4388,glyA,serB,double,0.4051
L-Malic Acid,b1622,b3008,malY,metC,double,0.4051
L-Malic Acid,b1761,b3213,gdhA,gltD,double,0.4051
L-Malic Acid,b2508,b2867,guaB,xdhB,double,0.4051
L-Malic Acid,b2708,b3197,srlQ,kdsD,double,0.4051
L-Malic Acid,b0078,b3670,ilvH,ilvN,double,0.4051
L-Malic Acid,b0755,b3612,gpmA,gpmM,double,0.4051
L-Malic Acid,b2582,b3781,trxC,trxA,double,0.4051
Fumaric Acid,b0092,b0381,ddlB,ddlA,double,0.4051
Fumaric Acid,b0388,b3390,aroL,aroK,double,0.4051
Fumaric Acid,b2436,b3867,hemF,hemN,double,0.4051
Fumaric Acid,b0077,b3670,ilvI,ilvN,double,0.4051
Fumaric Acid,b0765,b2422,modC,cysA,double,0.4051
Fumaric Acid,b2235,b4238,nrdB,nrdD,double,0.4051
Fumaric Acid,b3829,b4019,metE,metH,double,0.4051
Fumaric Acid,b0928,b4054,aspC,tyrB,double,0.4051
Fumaric Acid,b2551,b2913,glyA,serA,double,0.4051
Fumaric Acid,b1096,b4039,pabC,ubiC,double,0.4051
Fumaric Acid,b3117,b3772,tdcB,ilvA,double,0.4051
Fumaric Acid,b1702,b3403,ppsA,pck,double,0.4051
Fumaric Acid,b0033,b0521,carB,ybcF,double,0.4051
Fumaric Acid,b3386,b4025,rpe,pgi,double,0.4051
Fumaric Acid,b1090,b4041,plsX,plsB,double,0.4051
Fumaric Acid,b2508,b2868,guaB,xdhC,double,0.4051
Fumaric Acid,b0048,b1606,folA,folM,double,0.4051
Fumaric Acid,b1761,b3212,gdhA,gltB,double,0.4051
Fumaric Acid,b0954,b3846,fabA,fadB,double,0.4051
Fumaric Acid,b0764,b2423,modB,cysW,double,0.4051
Fumaric Acid,b2414,b2421,cysK,cysM,double,0.4051
Fumaric Acid,b0764,b2424,modB,cysU,double,0.4051
Fumaric Acid,b0273,b4254,argF,argI,double,0.4051
Fumaric Acid,b0763,b2423,modA,cysW,double,0.4051
Fumaric Acid,b2508,b2866,guaB,xdhA,double,0.4051
Fumaric Acid,b1692,b3281,ydiB,aroE,double,0.4051
Fumaric Acid,b0765,b2423,modC,cysW,double,0.4051
Fumaric Acid,b2029,b3386,gnd,rpe,double,0.4051
Fumaric Acid,b2234,b4238,nrdA,nrdD,double,0.4051
Fumaric Acid,b0763,b2422,modA,cysA,double,0.4051
Fumaric Acid,b0870,b2551,ltaE,glyA,double,0.4051
Fumaric Acid,b3059,b4041,plsY,plsB,double,0.4051
Fumaric Acid,b0155,b1592,clcA,clcB,double,0.4051
Fumaric Acid,b2465,b2935,tktB,tktA,double,0.4051
Fumaric Acid,b0002,b3940,thrA,metL,double,0.4051
Fumaric Acid,b0907,b2551,serC,glyA,double,0.4051
Fumaric Acid,b0238,b2508,gpt,guaB,double,0.4051
Fumaric Acid,b0073,b1800,leuB,dmlA,double,0.4051
Fumaric Acid,b0870,b0907,ltaE,serC,double,0.4051
Fumaric Acid,b0674,b3744,asnB,asnA,double,0.4051
Fumaric Acid,b0077,b3671,ilvI,ilvB,double,0.4051
Fumaric Acid,b0765,b2424,modC,cysU,double,0.4051
Fumaric Acid,b0763,b2424,modA,cysU,double,0.4051
Fumaric Acid,b0844,b3812,ybjI,yigB,double,0.4051
Fumaric Acid,b1761,b3213,gdhA,gltD,double,0.4051
Fumaric Acid,b0126,b0339,can,cynT,double,0.4051
Fumaric Acid,b0171,b0910,pyrH,cmk,double,0.4051
Fumaric Acid,b0684,b2895,fldA,fldB,double,0.4051
Fumaric Acid,b0078,b3671,ilvH,ilvB,double,0.4051
Fumaric Acid,b1378,b3924,pfo,fpr,double,0.4051
Fumaric Acid,b1190,b4053,dadX,alr,double,0.4051
Fumaric Acid,b0118,b1276,acnB,acnA,double,0.4051
Fumaric Acid,b1849,b2500,purT,purN,double,0.4051
Fumaric Acid,b0870,b2320,ltaE,pdxB,double,0.4051
Fumaric Acid,b0764,b2422,modB,cysA,double,0.4051
Fumaric Acid,b1852,b3386,zwf,rpe,double,0.4051
Fumaric Acid,b0767,b3386,pgl,rpe,double,0.4051
Fumaric Acid,b0954,b2836,fabA,aas,double,0.4051
Fumaric Acid,b0149,b3396,mrcB,mrcA,double,0.4051
Fumaric Acid,b0099,b1865,mutT,nudB,double,0.4051
Fumaric Acid,b2551,b4388,glyA,serB,double,0.4051
Fumaric Acid,b1622,b3008,malY,metC,double,0.4051
Fumaric Acid,b2582,b3781,trxC,trxA,double,0.4051
Fumaric Acid,b0452,b0954,tesB,fabA,double,0.4051
Fumaric Acid,b2508,b2867,guaB,xdhB,double,0.4051
Fumaric Acid,b2708,b3197,srlQ,kdsD,double,0.4051
Fumaric Acid,b0078,b3670,ilvH,ilvN,double,0.4051
Fumaric Acid,b0755,b3612,gpmA,gpmM,double,0.4051
Fumaric Acid,b0032,b0521,carA,ybcF,double,0.4051
D-Alanine,b0092,b0381,ddlB,ddlA,double,0.3699
D-Alanine,b0388,b3390,aroL,aroK,double,0.3699
D-Alanine,b2436,b3867,hemF,hemN,double,0.3699
D-Alanine,b0077,b3670,ilvI,ilvN,double,0.3699
D-Alanine,b0765,b2422,modC,cysA,double,0.3699
D-Alanine,b2235,b4238,nrdB,nrdD,double,0.3699
D-Alanine,b3829,b4019,metE,metH,double,0.3699
D-Alanine,b0928,b4054,aspC,tyrB,double,0.3699
D-Alanine,b2551,b2913,glyA,serA,double,0.3699
D-Alanine,b1096,b4039,pabC,ubiC,double,0.3699
D-Alanine,b3117,b3772,tdcB,ilvA,double,0.3699
D-Alanine,b3386,b4025,rpe,pgi,double,0.3699
D-Alanine,b1090,b4041,plsX,plsB,double,0.3699
D-Alanine,b2508,b2868,guaB,xdhC,double,0.3699
D-Alanine,b0048,b1606,folA,folM,double,0.3699
D-Alanine,b0954,b3846,fabA,fadB,double,0.3699
D-Alanine,b0764,b2423,modB,cysW,double,0.3699
D-Alanine,b2414,b2421,cysK,cysM,double,0.3699
D-Alanine,b0764,b2424,modB,cysU,double,0.3699
D-Alanine,b0273,b4254,argF,argI,double,0.3699
D-Alanine,b0763,b2423,modA,cysW,double,0.3699
D-Alanine,b2508,b2866,guaB,xdhA,double,0.3699
D-Alanine,b0765,b2423,modC,cysW,double,0.3699
D-Alanine,b2029,b3386,gnd,rpe,double,0.3699
D-Alanine,b2234,b4238,nrdA,nrdD,double,0.3699
D-Alanine,b0763,b2422,modA,cysA,double,0.3699
D-Alanine,b0870,b2551,ltaE,glyA,double,0.3699
D-Alanine,b3059,b4041,plsY,plsB,double,0.3699
D-Alanine,b0155,b1592,clcA,clcB,double,0.3699
D-Alanine,b2465,b2935,tktB,tktA,double,0.3699
D-Alanine,b0002,b3940,thrA,metL,double,0.3699
D-Alanine,b0907,b2551,serC,glyA,double,0.3699
D-Alanine,b0238,b2508,gpt,guaB,double,0.3699
D-Alanine,b0073,b1800,leuB,dmlA,double,0.3699
D-Alanine,b0870,b0907,ltaE,serC,double,0.3699
D-Alanine,b0674,b3744,asnB,asnA,double,0.3699
D-Alanine,b0077,b3671,ilvI,ilvB,double,0.3699
D-Alanine,b0765,b2424,modC,cysU,double,0.3699
D-Alanine,b0763,b2424,modA,cysU,double,0.3699
D-Alanine,b0844,b3812,ybjI,yigB,double,0.3699
D-Alanine,b0171,b0910,pyrH,cmk,double,0.3699
D-Alanine,b0684,b2895,fldA,fldB,double,0.3699
D-Alanine,b0078,b3671,ilvH,ilvB,double,0.3699
D-Alanine,b0126,b0339,can,cynT,double,0.3699
D-Alanine,b1378,b3924,pfo,fpr,double,0.3699
D-Alanine,b0032,b0521,carA,ybcF,double,0.3699
D-Alanine,b0118,b1276,acnB,acnA,double,0.3699
D-Alanine,b0755,b3612,gpmA,gpmM,double,0.3699
D-Alanine,b1849,b2500,purT,purN,double,0.3699
D-Alanine,b2708,b3197,srlQ,kdsD,double,0.3699
D-Alanine,b0870,b2320,ltaE,pdxB,double,0.3699
D-Alanine,b0764,b2422,modB,cysA,double,0.3699
D-Alanine,b1852,b3386,zwf,rpe,double,0.3699
D-Alanine,b0954,b2836,fabA,aas,double,0.3699
D-Alanine,b0149,b3396,mrcB,mrcA,double,0.3699
D-Alanine,b2551,b4388,glyA,serB,double,0.3699
D-Alanine,b0099,b1865,mutT,nudB,double,0.3699
D-Alanine,b0767,b3386,pgl,rpe,double,0.3699
D-Alanine,b1622,b3008,malY,metC,double,0.3699
D-Alanine,b0452,b0954,tesB,fabA,double,0.3699
D-Alanine,b2508,b2867,guaB,xdhB,double,0.3699
D-Alanine,b1692,b3281,ydiB,aroE,double,0.3699
D-Alanine,b0078,b3670,ilvH,ilvN,double,0.3699
D-Alanine,b0033,b0521,carB,ybcF,double,0.3699
D-Alanine,b2582,b3781,trxC,trxA,double,0.3699
D-Malic Acid,b0092,b0381,ddlB,ddlA,double,0.3697
D-Malic Acid,b0388,b3390,aroL,aroK,double,0.3697
D-Malic Acid,b2436,b3867,hemF,hemN,double,0.3697
D-Malic Acid,b0077,b3670,ilvI,ilvN,double,0.3697
D-Malic Acid,b0765,b2422,modC,cysA,double,0.3697
D-Malic Acid,b2235,b4238,nrdB,nrdD,double,0.3697
D-Malic Acid,b3829,b4019,metE,metH,double,0.3697
D-Malic Acid,b0928,b4054,aspC,tyrB,double,0.3697
D-Malic Acid,b1096,b4039,pabC,ubiC,double,0.3697
D-Malic Acid,b2551,b2913,glyA,serA,double,0.3697
D-Malic Acid,b3117,b3772,tdcB,ilvA,double,0.3697
D-Malic Acid,b0452,b0954,tesB,fabA,double,0.3697
D-Malic Acid,b3386,b4025,rpe,pgi,double,0.3697
D-Malic Acid,b1090,b4041,plsX,plsB,double,0.3697
D-Malic Acid,b2508,b2868,guaB,xdhC,double,0.3697
D-Malic Acid,b0048,b1606,folA,folM,double,0.3697
D-Malic Acid,b1761,b3212,gdhA,gltB,double,0.3697
D-Malic Acid,b0954,b3846,fabA,fadB,double,0.3697
D-Malic Acid,b0764,b2423,modB,cysW,double,0.3697
D-Malic Acid,b0764,b2424,modB,cysU,double,0.3697
D-Malic Acid,b2414,b2421,cysK,cysM,double,0.3697
D-Malic Acid,b0273,b4254,argF,argI,double,0.3697
D-Malic Acid,b0763,b2423,modA,cysW,double,0.3697
D-Malic Acid,b2508,b2866,guaB,xdhA,double,0.3697
D-Malic Acid,b2029,b3386,gnd,rpe,double,0.3697
D-Malic Acid,b0765,b2423,modC,cysW,double,0.3697
D-Malic Acid,b2234,b4238,nrdA,nrdD,double,0.3697
D-Malic Acid,b0763,b2422,modA,cysA,double,0.3697
D-Malic Acid,b0870,b2551,ltaE,glyA,double,0.3697
D-Malic Acid,b3059,b4041,plsY,plsB,double,0.3697
D-Malic Acid,b0155,b1592,clcA,clcB,double,0.3697
D-Malic Acid,b2465,b2935,tktB,tktA,double,0.3697
D-Malic Acid,b0002,b3940,thrA,metL,double,0.3697
D-Malic Acid,b0907,b2551,serC,glyA,double,0.3697
D-Malic Acid,b0238,b2508,gpt,guaB,double,0.3697
D-Malic Acid,b0870,b0907,ltaE,serC,double,0.3697
D-Malic Acid,b0674,b3744,asnB,asnA,double,0.3697
D-Malic Acid,b0077,b3671,ilvI,ilvB,double,0.3697
D-Malic Acid,b0765,b2424,modC,cysU,double,0.3697
D-Malic Acid,b0763,b2424,modA,cysU,double,0.3697
D-Malic Acid,b0844,b3812,ybjI,yigB,double,0.3697
D-Malic Acid,b0171,b0910,pyrH,cmk,double,0.3697
D-Malic Acid,b0684,b2895,fldA,fldB,double,0.3697
D-Malic Acid,b1190,b4053,dadX,alr,double,0.3697
D-Malic Acid,b0078,b3671,ilvH,ilvB,double,0.3697
D-Malic Acid,b1378,b3924,pfo,fpr,double,0.3697
D-Malic Acid,b0126,b0339,can,cynT,double,0.3697
D-Malic Acid,b0032,b0521,carA,ybcF,double,0.3697
D-Malic Acid,b0118,b1276,acnB,acnA,double,0.3697
D-Malic Acid,b0755,b3612,gpmA,gpmM,double,0.3697
D-Malic Acid,b1849,b2500,purT,purN,double,0.3697
D-Malic Acid,b2708,b3197,srlQ,kdsD,double,0.3697
D-Malic Acid,b0870,b2320,ltaE,pdxB,double,0.3697
D-Malic Acid,b0764,b2422,modB,cysA,double,0.3697
D-Malic Acid,b1852,b3386,zwf,rpe,double,0.3697
D-Malic Acid,b0954,b2836,fabA,aas,double,0.3697
D-Malic Acid,b0149,b3396,mrcB,mrcA,double,0.3697
D-Malic Acid,b2551,b4388,glyA,serB,double,0.3697
D-Malic Acid,b0099,b1865,mutT,nudB,double,0.3697
D-Malic Acid,b0767,b3386,pgl,rpe,double,0.3697
D-Malic Acid,b1622,b3008,malY,metC,double,0.3697
D-Malic Acid,b1761,b3213,gdhA,gltD,double,0.3697
D-Malic Acid,b2508,b2867,guaB,xdhB,double,0.3697
D-Malic Acid,b1692,b3281,ydiB,aroE,double,0.3697
D-Malic Acid,b0078,b3670,ilvH,ilvN,double,0.3697
D-Malic Acid,b0033,b0521,carB,ybcF,double,0.3697
D-Malic Acid,b2582,b3781,trxC,trxA,double,0.3697
L-Lactic Acid,b0092,b0381,ddlB,ddlA,double,0.3419
L-Lactic Acid,b0388,b3390,aroL,aroK,double,0.3419
L-Lactic Acid,b2436,b3867,hemF,hemN,double,0.3419
L-Lactic Acid,b0077,b3670,ilvI,ilvN,double,0.3419
L-Lactic Acid,b0765,b2422,modC,cysA,double,0.3419
L-Lactic Acid,b2235,b4238,nrdB,nrdD,double,0.3419
L-Lactic Acid,b3829,b4019,metE,metH,double,0.3419
L-Lactic Acid,b0928,b4054,aspC,tyrB,double,0.3419
L-Lactic Acid,b2551,b2913,glyA,serA,double,0.3419
L-Lactic Acid,b1096,b4039,pabC,ubiC,double,0.3419
L-Lactic Acid,b3117,b3772,tdcB,ilvA,double,0.3419
L-Lactic Acid,b0452,b0954,tesB,fabA,double,0.3419
L-Lactic Acid,b2975,b3603,glcA,lldP,double,0.3419
L-Lactic Acid,b0306,b3605,ykgE,lldD,double,0.3419
L-Lactic Acid,b3386,b4025,rpe,pgi,double,0.3419
L-Lactic Acid,b1090,b4041,plsX,plsB,double,0.3419
L-Lactic Acid,b2508,b2868,guaB,xdhC,double,0.3419
L-Lactic Acid,b0048,b1606,folA,folM,double,0.3419
L-Lactic Acid,b1761,b3212,gdhA,gltB,double,0.3419
L-Lactic Acid,b0954,b3846,fabA,fadB,double,0.3419
L-Lactic Acid,b0764,b2423,modB,cysW,double,0.3419
L-Lactic Acid,b2414,b2421,cysK,cysM,double,0.3419
L-Lactic Acid,b0764,b2424,modB,cysU,double,0.3419
L-Lactic Acid,b0273,b4254,argF,argI,double,0.3419
L-Lactic Acid,b0763,b2423,modA,cysW,double,0.3419
L-Lactic Acid,b2508,b2866,guaB,xdhA,double,0.3419
L-Lactic Acid,b0765,b2423,modC,cysW,double,0.3419
L-Lactic Acid,b2029,b3386,gnd,rpe,double,0.3419
L-Lactic Acid,b2234,b4238,nrdA,nrdD,double,0.3419
L-Lactic Acid,b0763,b2422,modA,cysA,double,0.3419
L-Lactic Acid,b0870,b2551,ltaE,glyA,double,0.3419
L-Lactic Acid,b0307,b3605,ykgF,lldD,double,0.3419
L-Lactic Acid,b0155,b1592,clcA,clcB,double,0.3419
L-Lactic Acid,b3059,b4041,plsY,plsB,double,0.3419
L-Lactic Acid,b2465,b2935,tktB,tktA,double,0.3419
L-Lactic Acid,b0002,b3940,thrA,metL,double,0.3419
L-Lactic Acid,b0238,b2508,gpt,guaB,double,0.3419
L-Lactic Acid,b0907,b2551,serC,glyA,double,0.3419
L-Lactic Acid,b0073,b1800,leuB,dmlA,double,0.3419
L-Lactic Acid,b0870,b0907,ltaE,serC,double,0.3419
L-Lactic Acid,b0674,b3744,asnB,asnA,double,0.3419
L-Lactic Acid,b0077,b3671,ilvI,ilvB,double,0.3419
L-Lactic Acid,b0765,b2424,modC,cysU,double,0.3419
L-Lactic Acid,b1761,b3213,gdhA,gltD,double,0.3419
L-Lactic Acid,b0844,b3812,ybjI,yigB,double,0.3419
L-Lactic Acid,b0684,b2895,fldA,fldB,double,0.3419
L-Lactic Acid,b0126,b0339,can,cynT,double,0.3419
L-Lactic Acid,b0078,b3671,ilvH,ilvB,double,0.3419
L-Lactic Acid,b0171,b0910,pyrH,cmk,double,0.3419
L-Lactic Acid,b1378,b3924,pfo,fpr,double,0.3419
L-Lactic Acid,b1190,b4053,dadX,alr,double,0.3419
L-Lactic Acid,b0118,b1276,acnB,acnA,double,0.3419
L-Lactic Acid,b0755,b3612,gpmA,gpmM,double,0.3419
L-Lactic Acid,b1849,b2500,purT,purN,double,0.3419
L-Lactic Acid,b2708,b3197,srlQ,kdsD,double,0.3419
L-Lactic Acid,b0870,b2320,ltaE,pdxB,double,0.3419
L-Lactic Acid,b0764,b2422,modB,cysA,double,0.3419
L-Lactic Acid,b0308,b3605,ykgG,lldD,double,0.3419
L-Lactic Acid,b0767,b3386,pgl,rpe,double,0.3419
L-Lactic Acid,b0149,b3396,mrcB,mrcA,double,0.3419
L-Lactic Acid,b2551,b4388,glyA,serB,double,0.3419
L-Lactic Acid,b0099,b1865,mutT,nudB,double,0.3419
L-Lactic Acid,b0954,b2836,fabA,aas,double,0.3419
L-Lactic Acid,b1852,b3386,zwf,rpe,double,0.3419
L-Lactic Acid,b1622,b3008,malY,metC,double,0.3419
L-Lactic Acid,b2582,b3781,trxC,trxA,double,0.3419
L-Lactic Acid,b0763,b2424,modA,cysU,double,0.3419
L-Lactic Acid,b2508,b2867,guaB,xdhB,double,0.3419
L-Lactic Acid,b1692,b3281,ydiB,aroE,double,0.3419
L-Lactic Acid,b0078,b3670,ilvH,ilvN,double,0.3419
L-Lactic Acid,b0033,b0521,carB,ybcF,double,0.3419
L-Lactic Acid,b0032,b0521,carA,ybcF,double,0.3419
D-Serine,b0092,b0381,ddlB,ddlA,double,0.3087
D-Serine,b0388,b3390,aroL,aroK,double,0.3087
D-Serine,b2436,b3867,hemF,hemN,double,0.3087
D-Serine,b0077,b3670,ilvI,ilvN,double,0.3087
D-Serine,b0765,b2422,modC,cysA,double,0.3087
D-Serine,b2235,b4238,nrdB,nrdD,double,0.3087
D-Serine,b3829,b4019,metE,metH,double,0.3087
D-Serine,b0928,b4054,aspC,tyrB,double,0.3087
D-Serine,b1096,b4039,pabC,ubiC,double,0.3087
D-Serine,b3117,b3772,tdcB,ilvA,double,0.3087
D-Serine,b0033,b0521,carB,ybcF,double,0.3087
D-Serine,b3386,b4025,rpe,pgi,double,0.3087
D-Serine,b1090,b4041,plsX,plsB,double,0.3087
D-Serine,b2508,b2868,guaB,xdhC,double,0.3087
D-Serine,b0048,b1606,folA,folM,double,0.3087
D-Serine,b1761,b3212,gdhA,gltB,double,0.3087
D-Serine,b0954,b3846,fabA,fadB,double,0.3087
D-Serine,b0764,b2423,modB,cysW,double,0.3087
D-Serine,b2414,b2421,cysK,cysM,double,0.3087
D-Serine,b0764,b2424,modB,cysU,double,0.3087
D-Serine,b0273,b4254,argF,argI,double,0.3087
D-Serine,b0763,b2423,modA,cysW,double,0.3087
D-Serine,b2508,b2866,guaB,xdhA,double,0.3087
D-Serine,b1692,b3281,ydiB,aroE,double,0.3087
D-Serine,b0765,b2423,modC,cysW,double,0.3087
D-Serine,b2029,b3386,gnd,rpe,double,0.3087
D-Serine,b2234,b4238,nrdA,nrdD,double,0.3087
D-Serine,b0763,b2422,modA,cysA,double,0.3087
D-Serine,b0870,b2551,ltaE,glyA,double,0.3087
D-Serine,b0155,b1592,clcA,clcB,double,0.3087
D-Serine,b3059,b4041,plsY,plsB,double,0.3087
D-Serine,b2465,b2935,tktB,tktA,double,0.3087
D-Serine,b0002,b3940,thrA,metL,double,0.3087
D-Serine,b0238,b2508,gpt,guaB,double,0.3087
D-Serine,b0073,b1800,leuB,dmlA,double,0.3087
D-Serine,b0870,b0907,ltaE,serC,double,0.3087
D-Serine,b0674,b3744,asnB,asnA,double,0.3087
D-Serine,b0077,b3671,ilvI,ilvB,double,0.3087
D-Serine,b0765,b2424,modC,cysU,double,0.3087
D-Serine,b0763,b2424,modA,cysU,double,0.3087
D-Serine,b0844,b3812,ybjI,yigB,double,0.3087
D-Serine,b1761,b3213,gdhA,gltD,double,0.3087
D-Serine,b0126,b0339,can,cynT,double,0.3087
D-Serine,b1539,b2366,ydfG,dsdA,double,0.3087
D-Serine,b0684,b2895,fldA,fldB,double,0.3087
D-Serine,b0078,b3671,ilvH,ilvB,double,0.3087
D-Serine,b0171,b0910,pyrH,cmk,double,0.3087
D-Serine,b1378,b3924,pfo,fpr,double,0.3087
D-Serine,b1190,b4053,dadX,alr,double,0.3087
D-Serine,b0118,b1276,acnB,acnA,double,0.3087
D-Serine,b1849,b2500,purT,purN,double,0.3087
D-Serine,b0870,b2320,ltaE,pdxB,double,0.3087
D-Serine,b0764,b2422,modB,cysA,double,0.3087
D-Serine,b1852,b3386,zwf,rpe,double,0.3087
D-Serine,b0767,b3386,pgl,rpe,double,0.3087
D-Serine,b0149,b3396,mrcB,mrcA,double,0.3087
D-Serine,b0954,b2836,fabA,aas,double,0.3087
D-Serine,b0099,b1865,mutT,nudB,double,0.3087
D-Serine,b1622,b3008,malY,metC,double,0.3087
D-Serine,b2582,b3781,trxC,trxA,double,0.3087
D-Serine,b0452,b0954,tesB,fabA,double,0.3087
D-Serine,b2508,b2867,guaB,xdhB,double,0.3087
D-Serine,b2708,b3197,srlQ,kdsD,double,0.3087
D-Serine,b0078,b3670,ilvH,ilvN,double,0.3087
D-Serine,b0755,b3612,gpmA,gpmM,double,0.3087
D-Serine,b0032,b0521,carA,ybcF,double,0.3087
L-Serine,b0092,b0381,ddlB,ddlA,double,0.3087
L-Serine,b0388,b3390,aroL,aroK,double,0.3087
L-Serine,b2436,b3867,hemF,hemN,double,0.3087
L-Serine,b0077,b3670,ilvI,ilvN,double,0.3087
L-Serine,b0765,b2422,modC,cysA,double,0.3087
L-Serine,b2235,b4238,nrdB,nrdD,double,0.3087
L-Serine,b3829,b4019,metE,metH,double,0.3087
L-Serine,b0928,b4054,aspC,tyrB,double,0.3087
L-Serine,b1096,b4039,pabC,ubiC,double,0.3087
L-Serine,b3117,b3772,tdcB,ilvA,double,0.3087
L-Serine,b0033,b0521,carB,ybcF,double,0.3087
L-Serine,b3386,b4025,rpe,pgi,double,0.3087
L-Serine,b1090,b4041,plsX,plsB,double,0.3087
L-Serine,b2508,b2868,guaB,xdhC,double,0.3087
L-Serine,b0048,b1606,folA,folM,double,0.3087
L-Serine,b1761,b3212,gdhA,gltB,double,0.3087
L-Serine,b0954,b3846,fabA,fadB,double,0.3087
L-Serine,b0764,b2423,modB,cysW,double,0.3087
L-Serine,b2414,b2421,cysK,cysM,double,0.3087
L-Serine,b0764,b2424,modB,cysU,double,0.3087
L-Serine,b0273,b4254,argF,argI,double,0.3087
L-Serine,b0763,b2423,modA,cysW,double,0.3087
L-Serine,b2508,b2866,guaB,xdhA,double,0.3087
L-Serine,b1692,b3281,ydiB,aroE,double,0.3087
L-Serine,b0765,b2423,modC,cysW,double,0.3087
L-Serine,b2029,b3386,gnd,rpe,double,0.3087
L-Serine,b2234,b4238,nrdA,nrdD,double,0.3087
L-Serine,b0763,b2422,modA,cysA,double,0.3087
L-Serine,b0870,b2551,ltaE,glyA,double,0.3087
L-Serine,b3059,b4041,plsY,plsB,double,0.3087
L-Serine,b0155,b1592,clcA,clcB,double,0.3087
L-Serine,b2465,b2935,tktB,tktA,double,0.3087
L-Serine,b0002,b3940,thrA,metL,double,0.3087
L-Serine,b0238,b2508,gpt,guaB,double,0.3087
L-Serine,b0073,b1800,leuB,dmlA,double,0.3087
L-Serine,b0870,b0907,ltaE,serC,double,0.3087
L-Serine,b0674,b3744,asnB,asnA,double,0.3087
L-Serine,b0077,b3671,ilvI,ilvB,double,0.3087
L-Serine,b0765,b2424,modC,cysU,double,0.3087
L-Serine,b0763,b2424,modA,cysU,double,0.3087
L-Serine,b0844,b3812,ybjI,yigB,double,0.3087
L-Serine,b1761,b3213,gdhA,gltD,double,0.3087
L-Serine,b0126,b0339,can,cynT,double,0.3087
L-Serine,b0171,b0910,pyrH,cmk,double,0.3087
L-Serine,b0684,b2895,fldA,fldB,double,0.3087
L-Serine,b0078,b3671,ilvH,ilvB,double,0.3087
